Año|Mes|CCAA|Producto|Volumen (miles de kg)|Valor (miles de €)|Precio medio kg|Penetración (%)|Consumo per capita|Gasto per capita||
2018|Enero|La Rioja|PATATAS CONGELADAS|10,32|11,86|1,15|5,61|0,03|0,04||
2018|Enero|La Rioja|PATATAS PROCESADAS|18,42|101,37|5,5|32,21|0,06|0,32||
2018|Enero|La Rioja|T.HORTALIZAS FRESCAS|1043,57|1959,86|1,88|97,49|3,3|6,19||
2018|Enero|La Rioja|TOMATES|119,21|208,97|1,75|62,55|0,38|0,66||
2018|Enero|La Rioja|CEBOLLAS|196,52|231,91|1,18|74,43|0,62|0,73||
2018|Enero|La Rioja|AJOS|17,3|65,5|3,79|18,29|0,05|0,21||
2018|Enero|La Rioja|COLES|20,64|22,25|1,08|10,08|0,07|0,07||
2018|Enero|La Rioja|PEPINOS|14,79|21,32|1,44|11,72|0,05|0,07||
2018|Enero|La Rioja|JUDIAS VERDES|26,84|90,6|3,38|29,02|0,08|0,29||
2018|Enero|La Rioja|PIMIENTOS|54,54|110,63|2,03|47,6|0,17|0,35||
2018|Enero|La Rioja|CHAMPIÑONES+O.SETAS|42,03|164,87|3,92|50,89|0,13|0,52||
2018|Enero|La Rioja|LECHUGA/ESC./ENDIVIA|91,39|270,53|2,96|54,27|0,29|0,85||
2018|Enero|La Rioja|ESPARRAGOS|1,47|10,32|7,01|1,72|0|0,03||
2018|Enero|La Rioja|VERDURAS DE HOJA|39,82|73,47|1,85|19,07|0,13|0,23||
2018|Enero|La Rioja|BERENJENAS|10,52|15,25|1,45|8,96|0,03|0,05||
2018|Enero|La Rioja|ZANAHORIAS|90,04|64,34|0,71|53,15|0,28|0,2||
2018|Enero|La Rioja|CALABACINES|78,65|119,09|1,51|45,43|0,25|0,38||
2018|Enero|La Rioja|OTR.HORTALIZAS/VERD.|239,82|490,81|2,05|69,66|0,76|1,55||
2018|Enero|La Rioja|BROCOLI|11,12|17,76|1,6|7,42|0,04|0,06||
2018|Enero|La Rioja|ALCACHOFAS|19,85|49,04|2,47|5,56|0,06|0,15||
2018|Enero|La Rioja|VERD./HORT. IV GAMA|146,48|381,93|2,61|57,88|0,46|1,21||
2018|Enero|Madrid|TOTAL PATATAS|13979,29|10750,59|0,77|80,32|2,25|1,73||
2018|Enero|Madrid|PATATAS FRESCAS|9777,28|6670,92|0,68|70,85|1,57|1,07||
2018|Enero|Madrid|PATATAS CONGELADAS|571,01|674,64|1,18|11,79|0,09|0,11||
2018|Enero|Madrid|PATATAS PROCESADAS|726,2|3405,03|4,69|45,99|0,12|0,55||
2018|Enero|Madrid|T.HORTALIZAS FRESCAS|29255,82|52669,04|1,8|97,12|4,7|8,46||
2018|Enero|Madrid|TOMATES|6008,99|10133,06|1,69|81,76|0,97|1,63||
2018|Enero|Madrid|CEBOLLAS|3376,22|3231,32|0,96|72,37|0,54|0,52||
2018|Enero|Madrid|AJOS|335,86|1461,85|4,35|34,8|0,05|0,23||
2018|Enero|Madrid|COLES|1172,28|1351,53|1,15|29,32|0,19|0,22||
2018|Enero|Madrid|PEPINOS|622,67|915,86|1,47|24,05|0,1|0,15||
2018|Enero|Madrid|JUDIAS VERDES|1137,17|3005,2|2,64|37,06|0,18|0,48||
2018|Enero|Madrid|PIMIENTOS|2305,24|4353,59|1,89|65,52|0,37|0,7||
2018|Enero|Madrid|CHAMPIÑONES+O.SETAS|869,95|3121,12|3,59|41,06|0,14|0,5||
2018|Enero|Madrid|LECHUGA/ESC./ENDIVIA|1262,55|3851,03|3,05|52,4|0,2|0,62||
2018|Enero|Madrid|ESPARRAGOS|169,7|825,01|4,86|11,03|0,03|0,13||
2018|Enero|Madrid|VERDURAS DE HOJA|713,77|1873,58|2,62|30,62|0,11|0,3||
2018|Enero|Madrid|BERENJENAS|600,85|1040,67|1,73|28,54|0,1|0,17||
2018|Enero|Madrid|ZANAHORIAS|2010,4|1611,23|0,8|61,24|0,32|0,26||
2018|Enero|Madrid|CALABACINES|2520,99|3450,99|1,37|60,6|0,41|0,55||
2018|Enero|Madrid|OTR.HORTALIZAS/VERD.|6149,17|12443|2,02|83,45|0,99|2||
2018|Enero|Madrid|BROCOLI|787,85|1172,03|1,49|28,78|0,13|0,19||
2018|Enero|Madrid|ALCACHOFAS|857,4|1731,86|2,02|20,59|0,14|0,28||
2018|Enero|Madrid|VERD./HORT. IV GAMA|3407,8|9440,7|2,77|68,45|0,55|1,52||
2018|Enero|Murcia|TOTAL PATATAS|3268,95|2823|0,86|82,18|2,3|1,98||
2018|Enero|Murcia|PATATAS FRESCAS|2433,88|1862,62|0,77|67,75|1,71|1,31||
2018|Enero|Murcia|PATATAS CONGELADAS|106,15|141,95|1,34|14,98|0,07|0,1||
2018|Enero|Murcia|PATATAS PROCESADAS|145,78|818,43|5,61|50,31|0,1|0,57||
2018|Enero|Murcia|T.HORTALIZAS FRESCAS|6285,04|10445,54|1,66|94,68|4,41|7,33||
2018|Enero|Murcia|TOMATES|1390,69|2102,58|1,51|76,09|0,98|1,48||
2018|Enero|Murcia|CEBOLLAS|721,03|715,86|0,99|65,24|0,51|0,5||
2018|Enero|Murcia|AJOS|130,27|510,63|3,92|53,49|0,09|0,36||
2018|Enero|Murcia|COLES|223,13|206,4|0,93|25,12|0,16|0,14||
2018|Enero|Murcia|PEPINOS|122,21|153,42|1,26|19,47|0,09|0,11||
2018|Enero|Murcia|JUDIAS VERDES|165,67|496,38|3|33,77|0,12|0,35||
2018|Enero|Murcia|PIMIENTOS|421,08|723,97|1,72|58,1|0,3|0,51||
2018|Enero|Murcia|CHAMPIÑONES+O.SETAS|145,6|453,75|3,12|33,94|0,1|0,32||
2018|Enero|Murcia|LECHUGA/ESC./ENDIVIA|314,27|874,45|2,78|51,43|0,22|0,61||
2018|Enero|Murcia|ESPARRAGOS|80,3|134,45|1,67|8,48|0,06|0,09||
2018|Enero|Murcia|VERDURAS DE HOJA|118,68|255,56|2,15|23,91|0,08|0,18||
2018|Enero|Murcia|BERENJENAS|203,32|315,25|1,55|29,11|0,14|0,22||
2018|Enero|Murcia|ZANAHORIAS|325,45|238,62|0,73|58,88|0,23|0,17||
2018|Enero|Murcia|CALABACINES|422,78|551,55|1,3|49,7|0,3|0,39||
2018|Enero|Murcia|OTR.HORTALIZAS/VERD.|1500,56|2712,68|1,81|76,62|1,05|1,9||
2018|Enero|Murcia|BROCOLI|159,95|192,27|1,2|18|0,11|0,14||
2018|Enero|Murcia|ALCACHOFAS|391,29|656,66|1,68|36,82|0,27|0,46||
2018|Enero|Murcia|VERD./HORT. IV GAMA|504,93|1429,52|2,83|53,18|0,35|1||
2018|Enero|Navarra|TOTAL PATATAS|1033,2|768,77|0,74|65,59|1,74|1,3||
2018|Enero|Navarra|PATATAS FRESCAS|851,44|578,78|0,68|56,25|1,44|0,98||
2018|Enero|Navarra|PATATAS CONGELADAS|27,29|28,6|1,05|10,01|0,05|0,05||
2018|Enero|Navarra|PATATAS PROCESADAS|30,9|161,39|5,22|34,54|0,05|0,27||
2018|Enero|Navarra|T.HORTALIZAS FRESCAS|2340,94|4277,04|1,83|97,83|3,95|7,22||
2018|Enero|Navarra|TOMATES|250,1|431,85|1,73|44,54|0,42|0,73||
2018|Enero|Navarra|CEBOLLAS|293,33|294,19|1|53,48|0,5|0,5||
2018|Enero|Navarra|AJOS|16,92|87,5|5,17|16,1|0,03|0,15||
2018|Enero|Navarra|COLES|106,59|111,79|1,05|18,64|0,18|0,19||
2018|Enero|Navarra|PEPINOS|32,75|45,86|1,4|13,36|0,06|0,08||
2018|Enero|Navarra|JUDIAS VERDES|113,71|404,78|3,56|47,43|0,19|0,68||
2018|Enero|Navarra|PIMIENTOS|125,81|238,78|1,9|45,77|0,21|0,4||
2018|Enero|Navarra|CHAMPIÑONES+O.SETAS|48,16|204,18|4,24|34,56|0,08|0,34||
2018|Enero|Navarra|LECHUGA/ESC./ENDIVIA|259,1|598,52|2,31|71,24|0,44|1,01||
2018|Enero|Navarra|ESPARRAGOS|20,75|23,88|1,15|2,1|0,04|0,04||
2018|Enero|Navarra|VERDURAS DE HOJA|48,9|99,68|2,04|20,48|0,08|0,17||
2018|Enero|Navarra|BERENJENAS|56,18|80,14|1,43|14,31|0,09|0,14||
2018|Enero|Navarra|ZANAHORIAS|215,14|179,76|0,84|52,22|0,36|0,3||
2018|Enero|Navarra|CALABACINES|171,58|240,14|1,4|45,07|0,29|0,41||
2018|Enero|Navarra|OTR.HORTALIZAS/VERD.|581,93|1235,99|2,12|80,74|0,98|2,09||
2018|Enero|Navarra|BROCOLI|143,44|166,4|1,16|28,78|0,24|0,28||
2018|Enero|Navarra|ALCACHOFAS|36,09|58,87|1,63|14,29|0,06|0,1||
2018|Enero|Navarra|VERD./HORT. IV GAMA|230,95|673,94|2,92|46,99|0,39|1,14||
2018|Enero|Pais Vasco|TOTAL PATATAS|4901,9|4185,78|0,85|77,11|2,37|2,02||
2018|Enero|Pais Vasco|PATATAS FRESCAS|3756,63|2788,38|0,74|66,57|1,81|1,35||
2018|Enero|Pais Vasco|PATATAS CONGELADAS|83,64|118,59|1,42|5,98|0,04|0,06||
2018|Enero|Pais Vasco|PATATAS PROCESADAS|212,33|1278,81|6,02|38,43|0,1|0,62||
2018|Enero|Pais Vasco|T.HORTALIZAS FRESCAS|9414,44|17942,29|1,91|96,55|4,55|8,67||
2018|Enero|Pais Vasco|TOMATES|1510,85|2896,29|1,92|67,79|0,73|1,4||
2018|Enero|Pais Vasco|CEBOLLAS|1180,52|1384,12|1,17|72,4|0,57|0,67||
2018|Enero|Pais Vasco|AJOS|117,63|552,41|4,7|35,93|0,06|0,27||
2018|Enero|Pais Vasco|COLES|323,79|358,03|1,11|26,17|0,16|0,17||
2018|Enero|Pais Vasco|PEPINOS|126,36|196,93|1,56|17,72|0,06|0,1||
2018|Enero|Pais Vasco|JUDIAS VERDES|512,25|1236,63|2,41|37,63|0,25|0,6||
2018|Enero|Pais Vasco|PIMIENTOS|723,84|1374,05|1,9|60,26|0,35|0,66||
2018|Enero|Pais Vasco|CHAMPIÑONES+O.SETAS|300,97|1239,35|4,12|46,61|0,15|0,6||
2018|Enero|Pais Vasco|LECHUGA/ESC./ENDIVIA|701,46|1788,8|2,55|66,07|0,34|0,86||
2018|Enero|Pais Vasco|ESPARRAGOS|45,91|145,02|3,16|5,18|0,02|0,07||
2018|Enero|Pais Vasco|VERDURAS DE HOJA|222,21|533,12|2,4|26,25|0,11|0,26||
2018|Enero|Pais Vasco|BERENJENAS|108,99|214,56|1,97|17,18|0,05|0,1||
2018|Enero|Pais Vasco|ZANAHORIAS|740,57|668,47|0,9|62,89|0,36|0,32||
2018|Enero|Pais Vasco|CALABACINES|793,91|1117,43|1,41|49,31|0,38|0,54||
2018|Enero|Pais Vasco|OTR.HORTALIZAS/VERD.|2005,18|4237,08|2,11|79,06|0,97|2,05||
2018|Enero|Pais Vasco|BROCOLI|265,94|395,24|1,49|27,27|0,13|0,19||
2018|Enero|Pais Vasco|ALCACHOFAS|262,59|518,32|1,97|24,7|0,13|0,25||
2018|Enero|Pais Vasco|VERD./HORT. IV GAMA|918,65|2445,1|2,66|58,35|0,44|1,18||
2018|Enero|Valencia|TOTAL PATATAS|11865,23|9206,05|0,78|84,92|2,51|1,95||
2018|Enero|Valencia|PATATAS FRESCAS|8602,49|5886,8|0,68|73,56|1,82|1,24||
2018|Enero|Valencia|PATATAS CONGELADAS|439,96|581,47|1,32|13,78|0,09|0,12||
2018|Enero|Valencia|PATATAS PROCESADAS|564,56|2737,78|4,85|49,64|0,12|0,58||
2018|Enero|Valencia|T.HORTALIZAS FRESCAS|25955,62|45578,41|1,76|98,35|5,48|9,63||
2018|Enero|Valencia|TOMATES|4805,86|7614,75|1,58|78,56|1,02|1,61||
2018|Enero|Valencia|CEBOLLAS|3132,74|2855,99|0,91|67,53|0,66|0,6||
2018|Enero|Valencia|AJOS|242,29|1074,59|4,44|30,68|0,05|0,23||
2018|Enero|Valencia|COLES|442,64|513,89|1,16|20,59|0,09|0,11||
2018|Enero|Valencia|PEPINOS|801,59|1206,31|1,5|33,29|0,17|0,25||
2018|Enero|Valencia|JUDIAS VERDES|720,67|2335,83|3,24|37,86|0,15|0,49||
2018|Enero|Valencia|PIMIENTOS|1666,61|2949,09|1,77|60,45|0,35|0,62||
2018|Enero|Valencia|CHAMPIÑONES+O.SETAS|769,22|2775,61|3,61|47,79|0,16|0,59||
2018|Enero|Valencia|LECHUGA/ESC./ENDIVIA|1308,37|3876,45|2,96|63,84|0,28|0,82||
2018|Enero|Valencia|ESPARRAGOS|184,69|657,69|3,56|9,33|0,04|0,14||
2018|Enero|Valencia|VERDURAS DE HOJA|844,72|1940,77|2,3|36,15|0,18|0,41||
2018|Enero|Valencia|BERENJENAS|711,04|1248,27|1,76|32,51|0,15|0,26||
2018|Enero|Valencia|ZANAHORIAS|1519,13|1225,69|0,81|59,11|0,32|0,26||
2018|Enero|Valencia|CALABACINES|1575,77|2231,38|1,42|59,75|0,33|0,47||
2018|Enero|Valencia|OTR.HORTALIZAS/VERD.|7230,29|13072,09|1,81|86,63|1,53|2,76||
2018|Enero|Valencia|BROCOLI|686,05|925,01|1,35|30,37|0,14|0,2||
2018|Enero|Valencia|ALCACHOFAS|2275,94|3594,19|1,58|45,74|0,48|0,76||
2018|Enero|Valencia|VERD./HORT. IV GAMA|2578,57|7474,21|2,9|72,59|0,54|1,58||
2018|Enero|Total Nacional|T.FRUTAS FRESCAS|324553,06|471462,16|1,45|95,16|7,11|10,33||
2018|Enero|Total Nacional|NARANJAS|96414,9|88258,06|0,92|60,45|2,11|1,93||
2018|Enero|Total Nacional|MANDARINAS|46857,48|63487,81|1,35|62,46|1,03|1,39||
2018|Enero|Total Nacional|LIMONES|9845,93|15014,88|1,52|34,77|0,22|0,33||
2018|Enero|Total Nacional|PLATANOS|51819,21|74986,61|1,45|80,36|1,14|1,64||
2018|Enero|Total Nacional|MANZANAS|39451,08|56157,49|1,42|65,3|0,86|1,23||
2018|Enero|Total Nacional|PERAS|20499,44|29642,59|1,45|48,5|0,45|0,65||
2018|Enero|Total Nacional|MELOCOTONES|86,1|190,03|2,21|0,34|0|0||
2018|Enero|Total Nacional|NECTARINAS|651,02|1149,49|1,77|2,49|0,01|0,03||
2018|Enero|Total Nacional|ALBARICOQUES|135,82|248,22|1,83|0,91|0|0,01||
2018|Enero|Total Nacional|FRESAS/FRESON|8068,65|28425,57|3,52|32,92|0,18|0,62||
2018|Enero|Total Nacional|MELON|5710,89|8844,92|1,55|9,14|0,13|0,19||
2018|Enero|Total Nacional|SANDIA|266,36|330,45|1,24|0,54|0,01|0,01||
2018|Enero|Total Nacional|CIRUELAS|319,91|704,48|2,2|1,86|0,01|0,02||
2018|Enero|Total Nacional|CEREZAS|209,76|1053,96|5,02|1,4|0|0,02||
2018|Enero|Total Nacional|UVAS|3934,44|11780,84|2,99|19,03|0,09|0,26||
2018|Enero|Total Nacional|KIWI|11896,95|30964,88|2,6|36,68|0,26|0,68||
2018|Enero|Total Nacional|AGUACATE|4378,92|14662,16|3,35|23,49|0,1|0,32||
2018|Enero|Total Nacional|PIÑA|8911,77|12318|1,38|21,83|0,2|0,27||
2018|Enero|Total Nacional|OTRAS FRUTAS FRESCAS|15094,43|33241,73|2,2|39,17|0,33|0,73||
2018|Enero|Total Nacional|POMELO|1221,08|1999,58|1,64|3,08|0,03|0,04||
2018|Enero|Total Nacional|CHIRIMOYA|0|0|0|0|0|0||
2018|Enero|Total Nacional|FRUTAS IV GAMA|13972,33|22917,56|1,64|27,71|0,31|0,5||
2018|Enero|Andalucia|T.FRUTAS FRESCAS|50553,34|71540,47|1,42|93,98|5,82|8,23||
2018|Enero|Andalucia|NARANJAS|15136,02|13498,91|0,89|56,44|1,74|1,55||
2018|Enero|Andalucia|MANDARINAS|6895,18|8673,74|1,26|56,79|0,79|1||
2018|Enero|Andalucia|LIMONES|1453,24|2132,6|1,47|31,34|0,17|0,25||
2018|Enero|Andalucia|PLATANOS|8689,49|11936,72|1,37|80,05|1|1,37||
2018|Enero|Andalucia|MANZANAS|6206|8783,54|1,42|64,2|0,71|1,01||
2018|Enero|Andalucia|PERAS|3042,8|4347,96|1,43|46,84|0,35|0,5||
2018|Enero|Andalucia|MELOCOTONES|3,32|10,42|3,14|0,16|0|0||
2018|Enero|Andalucia|NECTARINAS|178,83|222,49|1,24|2,91|0,02|0,03||
2018|Enero|Andalucia|ALBARICOQUES|13,68|25,93|1,9|0,64|0|0||
2018|Enero|Andalucia|FRESAS/FRESON|1433,76|5070,94|3,54|34,12|0,17|0,58||
2018|Enero|Andalucia|MELON|842,63|1382,51|1,64|8,72|0,1|0,16||
2018|Enero|Andalucia|SANDIA|18,2|35,67|1,96|0,48|0|0||
2018|Enero|Andalucia|CIRUELAS|31,25|61,65|1,97|1,64|0|0,01||
2018|Enero|Andalucia|CEREZAS|6,45|30,47|4,72|0,56|0|0||
2018|Enero|Andalucia|UVAS|553,84|1613,94|2,91|15,71|0,06|0,19||
2018|Enero|Andalucia|KIWI|1638,4|4361,75|2,66|33,67|0,19|0,5||
2018|Enero|Andalucia|AGUACATE|756,15|2256,85|2,98|22,28|0,09|0,26||
2018|Enero|Andalucia|PIÑA|1451,33|1881,99|1,3|19,28|0,17|0,22||
2018|Enero|Andalucia|OTRAS FRUTAS FRESCAS|2202,76|5212,41|2,37|36,82|0,25|0,6||
2018|Enero|Andalucia|POMELO|113,94|177,06|1,55|1,98|0,01|0,02||
2018|Enero|Andalucia|CHIRIMOYA|0|0|0|0|0|0||
2018|Enero|Andalucia|FRUTAS IV GAMA|2716,43|4436,52|1,63|27,57|0,31|0,51||
2018|Enero|Aragon|T.FRUTAS FRESCAS|9322,81|13640,69|1,46|96,62|7,1|10,39||
2018|Enero|Aragon|NARANJAS|2590,25|2411,7|0,93|64,21|1,97|1,84||
2018|Enero|Aragon|MANDARINAS|1790,39|2329,37|1,3|75,75|1,36|1,77||
2018|Enero|Aragon|LIMONES|225,84|358,19|1,59|32,77|0,17|0,27||
2018|Enero|Aragon|PLATANOS|1426,03|2022,15|1,42|80,35|1,09|1,54||
2018|Enero|Aragon|MANZANAS|1101,13|1543,23|1,4|64,55|0,84|1,18||
2018|Enero|Aragon|PERAS|606,73|855,37|1,41|50,42|0,46|0,65||
2018|Enero|Aragon|MELOCOTONES|5,05|19,26|3,81|0,2|0|0,01||
2018|Enero|Aragon|NECTARINAS|5,65|13,75|2,44|0,73|0|0,01||
2018|Enero|Aragon|ALBARICOQUES|0,88|1,77|2|0,34|0|0||
2018|Enero|Aragon|FRESAS/FRESON|259,66|745,9|2,87|36,2|0,2|0,57||
2018|Enero|Aragon|MELON|43,48|72,47|1,67|4|0,03|0,06||
2018|Enero|Aragon|SANDIA|3,81|3,36|0,88|0,19|0|0||
2018|Enero|Aragon|CIRUELAS|10,9|15,5|1,42|1,11|0,01|0,01||
2018|Enero|Aragon|CEREZAS|0|0|0|0|0|0||
2018|Enero|Aragon|UVAS|109,4|325,61|2,98|16,93|0,08|0,25||
2018|Enero|Aragon|KIWI|389,46|1131,76|2,91|44,41|0,3|0,86||
2018|Enero|Aragon|AGUACATE|118,68|449,36|3,79|21,35|0,09|0,34||
2018|Enero|Aragon|PIÑA|243,1|357,39|1,47|31,13|0,19|0,27||
2018|Enero|Aragon|OTRAS FRUTAS FRESCAS|392,38|984,54|2,51|41,19|0,3|0,75||
2018|Enero|Aragon|POMELO|32,63|49,16|1,51|6,45|0,02|0,04||
2018|Enero|Aragon|CHIRIMOYA|0|0|0|0|0|0||
2018|Enero|Aragon|FRUTAS IV GAMA|436,71|613,17|1,4|29,59|0,33|0,47||
2018|Enero|Asturias|T.FRUTAS FRESCAS|9031,92|13447,11|1,49|96,91|8,33|12,4||
2018|Enero|Asturias|NARANJAS|2537,93|2400,01|0,95|75,53|2,34|2,21||
2018|Enero|Asturias|MANDARINAS|1342,19|1999,36|1,49|70,2|1,24|1,84||
2018|Enero|Asturias|LIMONES|229,69|364,83|1,59|46,69|0,21|0,34||
2018|Enero|Asturias|PLATANOS|1605,92|2268,56|1,41|84,46|1,48|2,09||
2018|Enero|Asturias|MANZANAS|1057,52|1589,72|1,5|61,36|0,98|1,47||
2018|Enero|Asturias|PERAS|582,76|798,26|1,37|45,04|0,54|0,74||
2018|Enero|Asturias|MELOCOTONES|1,51|2,18|1,44|0,42|0|0||
2018|Enero|Asturias|NECTARINAS|30,45|82,08|2,7|6,28|0,03|0,08||
2018|Enero|Asturias|ALBARICOQUES|0|0|0|0|0|0||
2018|Enero|Asturias|FRESAS/FRESON|326,04|1066,02|3,27|44,51|0,3|0,98||
2018|Enero|Asturias|MELON|166,69|208,24|1,25|12,67|0,15|0,19||
2018|Enero|Asturias|SANDIA|0|0|0|0|0|0||
2018|Enero|Asturias|CIRUELAS|17,61|38,88|2,21|3,52|0,02|0,04||
2018|Enero|Asturias|CEREZAS|17,8|69,9|3,93|6,9|0,02|0,06||
2018|Enero|Asturias|UVAS|103,46|250,04|2,42|30,97|0,1|0,23||
2018|Enero|Asturias|KIWI|370,84|958,25|2,58|40,89|0,34|0,88||
2018|Enero|Asturias|AGUACATE|96,89|382,32|3,95|14,8|0,09|0,35||
2018|Enero|Asturias|PIÑA|262,26|323,36|1,23|20,18|0,24|0,3||
2018|Enero|Asturias|OTRAS FRUTAS FRESCAS|282,38|645,09|2,28|35,5|0,26|0,59||
2018|Enero|Asturias|POMELO|54,69|91,44|1,67|1,87|0,05|0,08||
2018|Enero|Asturias|CHIRIMOYA|0|0|0|0|0|0||
2018|Enero|Asturias|FRUTAS IV GAMA|242,81|385,96|1,59|17,72|0,22|0,36||
2018|Enero|Baleares|T.FRUTAS FRESCAS|6193,81|9991,63|1,61|92,79|6,01|9,7||
2018|Enero|Baleares|NARANJAS|1239,74|1057,97|0,85|48,01|1,2|1,03||
2018|Enero|Baleares|MANDARINAS|787,91|1059,87|1,35|49,62|0,76|1,03||
2018|Enero|Baleares|LIMONES|117,44|166,88|1,42|23,54|0,11|0,16||
2018|Enero|Baleares|PLATANOS|1296,76|1969,81|1,52|83,56|1,26|1,91||
2018|Enero|Baleares|MANZANAS|807,32|1164,79|1,44|65,26|0,78|1,13||
2018|Enero|Baleares|PERAS|453,89|704,65|1,55|49,03|0,44|0,68||
2018|Enero|Baleares|MELOCOTONES|0|0|0|0|0|0||
2018|Enero|Baleares|NECTARINAS|18,08|25,96|1,44|4,51|0,02|0,03||
2018|Enero|Baleares|ALBARICOQUES|0|0|0|0|0|0||
2018|Enero|Baleares|FRESAS/FRESON|138,25|608,33|4,4|26|0,13|0,59||
2018|Enero|Baleares|MELON|125,53|214|1,7|12,06|0,12|0,21||
2018|Enero|Baleares|SANDIA|0|0|0|0|0|0||
2018|Enero|Baleares|CIRUELAS|5,64|16,16|2,86|1,85|0,01|0,02||
2018|Enero|Baleares|CEREZAS|0|0|0|0|0|0||
2018|Enero|Baleares|UVAS|163,85|638,36|3,9|23,03|0,16|0,62||
2018|Enero|Baleares|KIWI|284,16|747,64|2,63|49,76|0,28|0,73||
2018|Enero|Baleares|AGUACATE|140,97|454,6|3,22|24,74|0,14|0,44||
2018|Enero|Baleares|PIÑA|156,23|209,64|1,34|11,03|0,15|0,2||
2018|Enero|Baleares|OTRAS FRUTAS FRESCAS|458,01|952,98|2,08|37,94|0,44|0,93||
2018|Enero|Baleares|POMELO|16,78|19,72|1,18|1,42|0,02|0,02||
2018|Enero|Baleares|CHIRIMOYA|0|0|0|0|0|0||
2018|Enero|Baleares|FRUTAS IV GAMA|352,47|609,04|1,73|27,38|0,34|0,59||
2018|Enero|Canarias|T.FRUTAS FRESCAS|14273,04|21124,04|1,48|95,4|6,53|9,66||
2018|Enero|Canarias|NARANJAS|4225,66|3850,42|0,91|50,7|1,93|1,76||
2018|Enero|Canarias|MANDARINAS|1520,43|2081,72|1,37|46,27|0,7|0,95||
2018|Enero|Canarias|LIMONES|442,5|650,27|1,47|36,96|0,2|0,3||
2018|Enero|Canarias|PLATANOS|2550,77|3128,76|1,23|73,59|1,17|1,43||
2018|Enero|Canarias|MANZANAS|1782,08|2698,82|1,51|60,64|0,82|1,23||
2018|Enero|Canarias|PERAS|1193,17|1922,72|1,61|50,88|0,55|0,88||
2018|Enero|Canarias|MELOCOTONES|0|0|0|0|0|0||
2018|Enero|Canarias|NECTARINAS|35,01|117,09|3,34|3,34|0,02|0,05||
2018|Enero|Canarias|ALBARICOQUES|10,24|21,92|2,14|0,49|0|0,01||
2018|Enero|Canarias|FRESAS/FRESON|178,99|746,02|4,17|24,35|0,08|0,34||
2018|Enero|Canarias|MELON|96,88|186,6|1,93|6,22|0,04|0,09||
2018|Enero|Canarias|SANDIA|0|0|0|0|0|0||
2018|Enero|Canarias|CIRUELAS|8,39|38,44|4,58|0,64|0|0,02||
2018|Enero|Canarias|CEREZAS|3,5|37,58|10,73|1,27|0|0,02||
2018|Enero|Canarias|UVAS|162,3|490,34|3,02|14,44|0,07|0,22||
2018|Enero|Canarias|KIWI|548,37|1358,58|2,48|30,06|0,25|0,62||
2018|Enero|Canarias|AGUACATE|408,08|1543,68|3,78|32,2|0,19|0,71||
2018|Enero|Canarias|PIÑA|45,94|109,37|2,38|4,31|0,02|0,05||
2018|Enero|Canarias|OTRAS FRUTAS FRESCAS|1060,7|2141,72|2,02|49,99|0,49|0,98||
2018|Enero|Canarias|POMELO|91,88|143,57|1,56|4,81|0,04|0,07||
2018|Enero|Canarias|CHIRIMOYA|0|0|0|0|0|0||
2018|Enero|Canarias|FRUTAS IV GAMA|810,77|1122,7|1,38|25,48|0,37|0,51||
2018|Enero|Cantabria|T.FRUTAS FRESCAS|4505,75|6133|1,36|95,01|8,1|11,02||
2018|Enero|Cantabria|NARANJAS|1646,3|1580,62|0,96|66,43|2,96|2,84||
2018|Enero|Cantabria|MANDARINAS|558,16|687,32|1,23|68,76|1|1,23||
2018|Enero|Cantabria|LIMONES|248,83|391,57|1,57|19,55|0,45|0,7||
2018|Enero|Cantabria|PLATANOS|667,4|957,47|1,43|84,85|1,2|1,72||
2018|Enero|Cantabria|MANZANAS|548,23|721,75|1,32|61,08|0,99|1,3||
2018|Enero|Cantabria|PERAS|331,59|498,99|1,5|53,6|0,6|0,9||
2018|Enero|Cantabria|MELOCOTONES|0|0|0|0|0|0||
2018|Enero|Cantabria|NECTARINAS|0|0|0|0|0|0||
2018|Enero|Cantabria|ALBARICOQUES|0|0|0|0|0|0||
2018|Enero|Cantabria|FRESAS/FRESON|108,04|351,53|3,25|39,41|0,19|0,63||
2018|Enero|Cantabria|MELON|29,32|44,15|1,51|4,6|0,05|0,08||
2018|Enero|Cantabria|SANDIA|0|0|0|0|0|0||
2018|Enero|Cantabria|CIRUELAS|0|0|0|0|0|0||
2018|Enero|Cantabria|CEREZAS|0|0|0|0|0|0||
2018|Enero|Cantabria|UVAS|15,17|43,34|2,86|10,09|0,03|0,08||
2018|Enero|Cantabria|KIWI|114,52|357,01|3,12|22,77|0,21|0,64||
2018|Enero|Cantabria|AGUACATE|45,96|226,7|4,93|22,97|0,08|0,41||
2018|Enero|Cantabria|PIÑA|91|84,11|0,92|8,97|0,16|0,15||
2018|Enero|Cantabria|OTRAS FRUTAS FRESCAS|101,22|188,45|1,86|17,66|0,18|0,34||
2018|Enero|Cantabria|POMELO|1,6|1,92|1,2|0,79|0|0||
2018|Enero|Cantabria|CHIRIMOYA|0|0|0|0|0|0||
2018|Enero|Cantabria|FRUTAS IV GAMA|250,77|296,94|1,18|17,43|0,45|0,53||
2018|Enero|Castilla La Mancha|T.FRUTAS FRESCAS|14235,45|19375,39|1,36|95,84|6,79|9,24||
