año;mes;ccaa;producto;volumen_miles_de_kg;valor_miles_de_€;precio_medio_kg;penetración_%;consumo_per_capita;gasto_per_capita;date;Olas;Motivo_ola
2018;01;Cataluña;Coles;1333.92;1392.88;1.04;28.11;0.19;0.2;2018-01-01;Pre-covid;Pre-covid
2018;01;Cataluña;Pepinos;661.15;1040.8;1.57;22.68;0.1;0.15;2018-01-01;Pre-covid;Pre-covid
2018;01;Cataluña;Judias verdes;1695.4;6013.33;3.55;43.86;0.25;0.87;2018-01-01;Pre-covid;Pre-covid
2018;01;Cataluña;Pimientos;2556.71;4930.74;1.93;60.54;0.37;0.71;2018-01-01;Pre-covid;Pre-covid
2018;01;Cataluña;Champiñoneso setas;1067.81;3700.99;3.47;41.74;0.15;0.53;2018-01-01;Pre-covid;Pre-covid
2018;01;Cataluña;Lechuga/esc /endivia;2561.67;7287.17;2.84;65.93;0.37;1.05;2018-01-01;Pre-covid;Pre-covid
2018;01;Cataluña;Esparragos;408.44;869.51;2.13;9.53;0.06;0.13;2018-01-01;Pre-covid;Pre-covid
2018;01;Cataluña;Verduras de hoja;960.66;2391.02;2.49;30.21;0.14;0.35;2018-01-01;Pre-covid;Pre-covid
2018;01;Cataluña;Berenjenas;956.41;1738.83;1.82;41.14;0.14;0.25;2018-01-01;Pre-covid;Pre-covid
2018;01;Cataluña;Zanahorias;2165.8;1986.49;0.92;56.51;0.31;0.29;2018-01-01;Pre-covid;Pre-covid
2018;01;Cataluña;Calabacines;2594.5;3975.87;1.53;50.93;0.37;0.57;2018-01-01;Pre-covid;Pre-covid
2018;01;Cataluña;Otr hortalizas/verd ;10982.28;20661.43;1.88;88.51;1.59;2.99;2018-01-01;Pre-covid;Pre-covid
2018;01;Cataluña;Brocoli;1544.37;1833.26;1.19;34.88;0.22;0.26;2018-01-01;Pre-covid;Pre-covid
2018;01;Cataluña;Alcachofas;2527.17;5005.09;1.98;46.45;0.37;0.72;2018-01-01;Pre-covid;Pre-covid
2018;01;Cataluña;Verd /hort  iv gama;4523.53;12190.38;2.69;70.94;0.65;1.76;2018-01-01;Pre-covid;Pre-covid
2018;01;Extremadura;Patatas;2181.27;1542.54;0.71;79.27;1.85;1.31;2018-01-01;Pre-covid;Pre-covid
2018;01;Extremadura;Patatas frescas;1611.04;948.7;0.59;60.77;1.37;0.8;2018-01-01;Pre-covid;Pre-covid
2018;01;Extremadura;Patatas congeladas;127.8;137.47;1.08;12.7;0.11;0.12;2018-01-01;Pre-covid;Pre-covid
2018;01;Extremadura;Patatas procesadas;88.49;456.37;5.16;46.07;0.08;0.39;2018-01-01;Pre-covid;Pre-covid
2018;01;Extremadura;Hortalizas frescas;3930.43;6573.6;1.67;96.1;3.33;5.58;2018-01-01;Pre-covid;Pre-covid
2018;01;Extremadura;Omates;852.13;1288.35;1.51;78.05;0.72;1.09;2018-01-01;Pre-covid;Pre-covid
2018;01;Extremadura;Cebollas;481.33;482.73;1.0;61.46;0.41;0.41;2018-01-01;Pre-covid;Pre-covid
2018;01;Extremadura;Ajos;53.36;217.0;4.07;37.45;0.05;0.18;2018-01-01;Pre-covid;Pre-covid
2018;01;Extremadura;Coles;186.79;154.26;0.83;12.4;0.16;0.13;2018-01-01;Pre-covid;Pre-covid
2018;01;Extremadura;Pepinos;64.48;93.17;1.45;20.2;0.05;0.08;2018-01-01;Pre-covid;Pre-covid
2018;01;Extremadura;Judias verdes;78.4;206.2;2.63;21.8;0.07;0.17;2018-01-01;Pre-covid;Pre-covid
2018;01;Extremadura;Pimientos;248.91;448.95;1.8;53.42;0.21;0.38;2018-01-01;Pre-covid;Pre-covid
2018;01;Extremadura;Champiñoneso setas;92.89;311.71;3.36;41.53;0.08;0.26;2018-01-01;Pre-covid;Pre-covid
2018;01;Extremadura;Lechuga/esc /endivia;296.45;813.0;2.74;55.49;0.25;0.69;2018-01-01;Pre-covid;Pre-covid
2018;01;Extremadura;Esparragos;9.96;49.5;4.97;5.08;0.01;0.04;2018-01-01;Pre-covid;Pre-covid
2018;01;Extremadura;Verduras de hoja;107.18;254.89;2.38;25.12;0.09;0.22;2018-01-01;Pre-covid;Pre-covid
2018;01;Extremadura;Berenjenas;43.99;81.55;1.85;19.01;0.04;0.07;2018-01-01;Pre-covid;Pre-covid
2018;01;Extremadura;Zanahorias;236.01;205.79;0.87;47.45;0.2;0.17;2018-01-01;Pre-covid;Pre-covid
2018;01;Extremadura;Calabacines;271.23;352.72;1.3;46.61;0.23;0.3;2018-01-01;Pre-covid;Pre-covid
2018;01;Extremadura;Otr hortalizas/verd ;907.32;1613.78;1.78;69.48;0.77;1.37;2018-01-01;Pre-covid;Pre-covid
2018;01;Extremadura;Brocoli;205.68;228.09;1.11;23.65;0.17;0.19;2018-01-01;Pre-covid;Pre-covid
2018;01;Extremadura;Alcachofas;117.81;224.03;1.9;20.96;0.1;0.19;2018-01-01;Pre-covid;Pre-covid
2018;01;Extremadura;Verd /hort  iv gama;396.75;1108.63;2.79;66.5;0.34;0.94;2018-01-01;Pre-covid;Pre-covid
2018;01;Galicia;Patatas;5652.75;3867.87;0.68;61.01;2.04;1.4;2018-01-01;Pre-covid;Pre-covid
2018;01;Galicia;Patatas frescas;4598.08;2830.53;0.62;46.0;1.66;1.02;2018-01-01;Pre-covid;Pre-covid
2018;01;Galicia;Patatas congeladas;129.49;143.88;1.11;6.43;0.05;0.05;2018-01-01;Pre-covid;Pre-covid
2018;01;Galicia;Patatas procesadas;185.03;893.47;4.83;31.41;0.07;0.32;2018-01-01;Pre-covid;Pre-covid
2018;01;Galicia;Hortalizas frescas;10103.3;17445.45;1.73;96.57;3.65;6.3;2018-01-01;Pre-covid;Pre-covid
2018;01;Galicia;Omates;1528.42;2885.19;1.89;71.24;0.55;1.04;2018-01-01;Pre-covid;Pre-covid
2018;01;Galicia;Cebollas;938.46;1047.81;1.12;50.09;0.34;0.38;2018-01-01;Pre-covid;Pre-covid
2018;01;Galicia;Ajos;160.72;603.06;3.75;29.63;0.06;0.22;2018-01-01;Pre-covid;Pre-covid
2018;01;Galicia;Coles;931.61;1049.47;1.13;34.58;0.34;0.38;2018-01-01;Pre-covid;Pre-covid
2018;01;Galicia;Pepinos;77.33;107.24;1.39;7.36;0.03;0.04;2018-01-01;Pre-covid;Pre-covid
2018;01;Galicia;Judias verdes;310.69;791.97;2.55;23.56;0.11;0.29;2018-01-01;Pre-covid;Pre-covid
2018;01;Galicia;Pimientos;699.94;1353.06;1.93;55.54;0.25;0.49;2018-01-01;Pre-covid;Pre-covid
2018;01;Galicia;Champiñoneso setas;230.74;811.86;3.52;27.94;0.08;0.29;2018-01-01;Pre-covid;Pre-covid
2018;01;Galicia;Lechuga/esc /endivia;801.29;1805.54;2.25;54.91;0.29;0.65;2018-01-01;Pre-covid;Pre-covid
2018;01;Galicia;Esparragos;82.7;151.42;1.83;4.48;0.03;0.05;2018-01-01;Pre-covid;Pre-covid
2018;01;Galicia;Verduras de hoja;191.85;516.45;2.69;21.89;0.07;0.19;2018-01-01;Pre-covid;Pre-covid
2018;01;Galicia;Berenjenas;103.82;177.27;1.71;12.69;0.04;0.06;2018-01-01;Pre-covid;Pre-covid
2018;01;Galicia;Zanahorias;870.58;773.78;0.89;60.79;0.31;0.28;2018-01-01;Pre-covid;Pre-covid
2018;01;Galicia;Calabacines;590.82;823.81;1.39;37.77;0.21;0.3;2018-01-01;Pre-covid;Pre-covid
2018;01;Galicia;Otr hortalizas/verd ;2584.33;4547.52;1.76;75.43;0.93;1.64;2018-01-01;Pre-covid;Pre-covid
2018;01;Galicia;Brocoli;540.16;745.72;1.38;34.0;0.19;0.27;2018-01-01;Pre-covid;Pre-covid
2018;01;Galicia;Alcachofas;72.25;147.54;2.04;6.56;0.03;0.05;2018-01-01;Pre-covid;Pre-covid
2018;01;Galicia;Verd /hort  iv gama;944.58;2381.69;2.52;53.28;0.34;0.86;2018-01-01;Pre-covid;Pre-covid
2018;01;La rioja;Patatas;504.68;351.96;0.7;67.27;1.59;1.11;2018-01-01;Pre-covid;Pre-covid
2018;01;La rioja;Patatas frescas;402.25;238.73;0.59;51.59;1.27;0.75;2018-01-01;Pre-covid;Pre-covid
2018;01;La rioja;Patatas congeladas;10.32;11.86;1.15;5.61;0.03;0.04;2018-01-01;Pre-covid;Pre-covid
2018;01;La rioja;Patatas procesadas;18.42;101.37;5.5;32.21;0.06;0.32;2018-01-01;Pre-covid;Pre-covid
2018;01;La rioja;Hortalizas frescas;1043.57;1959.86;1.88;97.49;3.3;6.19;2018-01-01;Pre-covid;Pre-covid
2018;01;La rioja;Omates;119.21;208.97;1.75;62.55;0.38;0.66;2018-01-01;Pre-covid;Pre-covid
2018;01;La rioja;Cebollas;196.52;231.91;1.18;74.43;0.62;0.73;2018-01-01;Pre-covid;Pre-covid
2018;01;La rioja;Ajos;17.3;65.5;3.79;18.29;0.05;0.21;2018-01-01;Pre-covid;Pre-covid
2018;01;La rioja;Coles;20.64;22.25;1.08;10.08;0.07;0.07;2018-01-01;Pre-covid;Pre-covid
2018;01;La rioja;Pepinos;14.79;21.32;1.44;11.72;0.05;0.07;2018-01-01;Pre-covid;Pre-covid
2018;01;La rioja;Judias verdes;26.84;90.6;3.38;29.02;0.08;0.29;2018-01-01;Pre-covid;Pre-covid
2018;01;La rioja;Pimientos;54.54;110.63;2.03;47.6;0.17;0.35;2018-01-01;Pre-covid;Pre-covid
2018;01;La rioja;Champiñoneso setas;42.03;164.87;3.92;50.89;0.13;0.52;2018-01-01;Pre-covid;Pre-covid
2018;01;La rioja;Lechuga/esc /endivia;91.39;270.53;2.96;54.27;0.29;0.85;2018-01-01;Pre-covid;Pre-covid
2018;01;La rioja;Esparragos;1.47;10.32;7.01;1.72;0.0;0.03;2018-01-01;Pre-covid;Pre-covid
2018;01;La rioja;Verduras de hoja;39.82;73.47;1.85;19.07;0.13;0.23;2018-01-01;Pre-covid;Pre-covid
2018;01;La rioja;Berenjenas;10.52;15.25;1.45;8.96;0.03;0.05;2018-01-01;Pre-covid;Pre-covid
2018;01;La rioja;Zanahorias;90.04;64.34;0.71;53.15;0.28;0.2;2018-01-01;Pre-covid;Pre-covid
2018;01;La rioja;Calabacines;78.65;119.09;1.51;45.43;0.25;0.38;2018-01-01;Pre-covid;Pre-covid
2018;01;La rioja;Otr hortalizas/verd ;239.82;490.81;2.05;69.66;0.76;1.55;2018-01-01;Pre-covid;Pre-covid
2018;01;La rioja;Brocoli;11.12;17.76;1.6;7.42;0.04;0.06;2018-01-01;Pre-covid;Pre-covid
2018;01;La rioja;Alcachofas;19.85;49.04;2.47;5.56;0.06;0.15;2018-01-01;Pre-covid;Pre-covid
2018;01;La rioja;Verd /hort  iv gama;146.48;381.93;2.61;57.88;0.46;1.21;2018-01-01;Pre-covid;Pre-covid
2018;01;Madrid;Patatas;13979.29;10750.59;0.77;80.32;2.25;1.73;2018-01-01;Pre-covid;Pre-covid
2018;01;Madrid;Patatas frescas;9777.28;6670.92;0.68;70.85;1.57;1.07;2018-01-01;Pre-covid;Pre-covid
2018;01;Madrid;Patatas congeladas;571.01;674.64;1.18;11.79;0.09;0.11;2018-01-01;Pre-covid;Pre-covid
2018;01;Madrid;Patatas procesadas;726.2;3405.03;4.69;45.99;0.12;0.55;2018-01-01;Pre-covid;Pre-covid
2018;01;Madrid;Hortalizas frescas;29255.82;52669.04;1.8;97.12;4.7;8.46;2018-01-01;Pre-covid;Pre-covid
2018;01;Madrid;Omates;6008.99;10133.06;1.69;81.76;0.97;1.63;2018-01-01;Pre-covid;Pre-covid
2018;01;Madrid;Cebollas;3376.22;3231.32;0.96;72.37;0.54;0.52;2018-01-01;Pre-covid;Pre-covid
2018;01;Madrid;Ajos;335.86;1461.85;4.35;34.8;0.05;0.23;2018-01-01;Pre-covid;Pre-covid
2018;01;Madrid;Coles;1172.28;1351.53;1.15;29.32;0.19;0.22;2018-01-01;Pre-covid;Pre-covid
2018;01;Madrid;Pepinos;622.67;915.86;1.47;24.05;0.1;0.15;2018-01-01;Pre-covid;Pre-covid
2018;01;Madrid;Judias verdes;1137.17;3005.2;2.64;37.06;0.18;0.48;2018-01-01;Pre-covid;Pre-covid
2018;01;Madrid;Pimientos;2305.24;4353.59;1.89;65.52;0.37;0.7;2018-01-01;Pre-covid;Pre-covid
2018;01;Madrid;Champiñoneso setas;869.95;3121.12;3.59;41.06;0.14;0.5;2018-01-01;Pre-covid;Pre-covid
2018;01;Madrid;Lechuga/esc /endivia;1262.55;3851.03;3.05;52.4;0.2;0.62;2018-01-01;Pre-covid;Pre-covid
2018;01;Madrid;Esparragos;169.7;825.01;4.86;11.03;0.03;0.13;2018-01-01;Pre-covid;Pre-covid
2018;01;Madrid;Verduras de hoja;713.77;1873.58;2.62;30.62;0.11;0.3;2018-01-01;Pre-covid;Pre-covid
2018;01;Madrid;Berenjenas;600.85;1040.67;1.73;28.54;0.1;0.17;2018-01-01;Pre-covid;Pre-covid
2018;01;Madrid;Zanahorias;2010.4;1611.23;0.8;61.24;0.32;0.26;2018-01-01;Pre-covid;Pre-covid
2018;01;Madrid;Calabacines;2520.99;3450.99;1.37;60.6;0.41;0.55;2018-01-01;Pre-covid;Pre-covid
2018;01;Madrid;Otr hortalizas/verd ;6149.17;12443.0;2.02;83.45;0.99;2.0;2018-01-01;Pre-covid;Pre-covid
2018;01;Madrid;Brocoli;787.85;1172.03;1.49;28.78;0.13;0.19;2018-01-01;Pre-covid;Pre-covid
2018;01;Madrid;Alcachofas;857.4;1731.86;2.02;20.59;0.14;0.28;2018-01-01;Pre-covid;Pre-covid
2018;01;Madrid;Verd /hort  iv gama;3407.8;9440.7;2.77;68.45;0.55;1.52;2018-01-01;Pre-covid;Pre-covid
2018;01;Murcia;Patatas;3268.95;2823.0;0.86;82.18;2.3;1.98;2018-01-01;Pre-covid;Pre-covid
2018;01;Murcia;Patatas frescas;2433.88;1862.62;0.77;67.75;1.71;1.31;2018-01-01;Pre-covid;Pre-covid
2018;01;Murcia;Patatas congeladas;106.15;141.95;1.34;14.98;0.07;0.1;2018-01-01;Pre-covid;Pre-covid
2018;01;Murcia;Patatas procesadas;145.78;818.43;5.61;50.31;0.1;0.57;2018-01-01;Pre-covid;Pre-covid
2018;01;Murcia;Hortalizas frescas;6285.04;10445.54;1.66;94.68;4.41;7.33;2018-01-01;Pre-covid;Pre-covid
2018;01;Murcia;Omates;1390.69;2102.58;1.51;76.09;0.98;1.48;2018-01-01;Pre-covid;Pre-covid
2018;01;Murcia;Cebollas;721.03;715.86;0.99;65.24;0.51;0.5;2018-01-01;Pre-covid;Pre-covid
2018;01;Murcia;Ajos;130.27;510.63;3.92;53.49;0.09;0.36;2018-01-01;Pre-covid;Pre-covid
2018;01;Murcia;Coles;223.13;206.4;0.93;25.12;0.16;0.14;2018-01-01;Pre-covid;Pre-covid
2018;01;Murcia;Pepinos;122.21;153.42;1.26;19.47;0.09;0.11;2018-01-01;Pre-covid;Pre-covid
2018;01;Murcia;Judias verdes;165.67;496.38;3.0;33.77;0.12;0.35;2018-01-01;Pre-covid;Pre-covid
2018;01;Murcia;Pimientos;421.08;723.97;1.72;58.1;0.3;0.51;2018-01-01;Pre-covid;Pre-covid
2018;01;Murcia;Champiñoneso setas;145.6;453.75;3.12;33.94;0.1;0.32;2018-01-01;Pre-covid;Pre-covid
2018;01;Murcia;Lechuga/esc /endivia;314.27;874.45;2.78;51.43;0.22;0.61;2018-01-01;Pre-covid;Pre-covid
2018;01;Murcia;Esparragos;80.3;134.45;1.67;8.48;0.06;0.09;2018-01-01;Pre-covid;Pre-covid
2018;01;Murcia;Verduras de hoja;118.68;255.56;2.15;23.91;0.08;0.18;2018-01-01;Pre-covid;Pre-covid
2018;01;Murcia;Berenjenas;203.32;315.25;1.55;29.11;0.14;0.22;2018-01-01;Pre-covid;Pre-covid
2018;01;Murcia;Zanahorias;325.45;238.62;0.73;58.88;0.23;0.17;2018-01-01;Pre-covid;Pre-covid
2018;01;Murcia;Calabacines;422.78;551.55;1.3;49.7;0.3;0.39;2018-01-01;Pre-covid;Pre-covid
2018;01;Murcia;Otr hortalizas/verd ;1500.56;2712.68;1.81;76.62;1.05;1.9;2018-01-01;Pre-covid;Pre-covid
2018;01;Murcia;Brocoli;159.95;192.27;1.2;18.0;0.11;0.14;2018-01-01;Pre-covid;Pre-covid
2018;01;Murcia;Alcachofas;391.29;656.66;1.68;36.82;0.27;0.46;2018-01-01;Pre-covid;Pre-covid
2018;01;Murcia;Verd /hort  iv gama;504.93;1429.52;2.83;53.18;0.35;1.0;2018-01-01;Pre-covid;Pre-covid
2018;01;Navarra;Patatas;1033.2;768.77;0.74;65.59;1.74;1.3;2018-01-01;Pre-covid;Pre-covid
2018;01;Navarra;Patatas frescas;851.44;578.78;0.68;56.25;1.44;0.98;2018-01-01;Pre-covid;Pre-covid
2018;01;Navarra;Patatas congeladas;27.29;28.6;1.05;10.01;0.05;0.05;2018-01-01;Pre-covid;Pre-covid
2018;01;Navarra;Patatas procesadas;30.9;161.39;5.22;34.54;0.05;0.27;2018-01-01;Pre-covid;Pre-covid
2018;01;Navarra;Hortalizas frescas;2340.94;4277.04;1.83;97.83;3.95;7.22;2018-01-01;Pre-covid;Pre-covid
2018;01;Navarra;Omates;250.1;431.85;1.73;44.54;0.42;0.73;2018-01-01;Pre-covid;Pre-covid
2018;01;Navarra;Cebollas;293.33;294.19;1.0;53.48;0.5;0.5;2018-01-01;Pre-covid;Pre-covid
2018;01;Navarra;Ajos;16.92;87.5;5.17;16.1;0.03;0.15;2018-01-01;Pre-covid;Pre-covid
2018;01;Navarra;Coles;106.59;111.79;1.05;18.64;0.18;0.19;2018-01-01;Pre-covid;Pre-covid
2018;01;Navarra;Pepinos;32.75;45.86;1.4;13.36;0.06;0.08;2018-01-01;Pre-covid;Pre-covid
2018;01;Navarra;Judias verdes;113.71;404.78;3.56;47.43;0.19;0.68;2018-01-01;Pre-covid;Pre-covid
2018;01;Navarra;Pimientos;125.81;238.78;1.9;45.77;0.21;0.4;2018-01-01;Pre-covid;Pre-covid
2018;01;Navarra;Champiñoneso setas;48.16;204.18;4.24;34.56;0.08;0.34;2018-01-01;Pre-covid;Pre-covid
2018;01;Navarra;Lechuga/esc /endivia;259.1;598.52;2.31;71.24;0.44;1.01;2018-01-01;Pre-covid;Pre-covid
2018;01;Navarra;Esparragos;20.75;23.88;1.15;2.1;0.04;0.04;2018-01-01;Pre-covid;Pre-covid
2018;01;Navarra;Verduras de hoja;48.9;99.68;2.04;20.48;0.08;0.17;2018-01-01;Pre-covid;Pre-covid
2018;01;Navarra;Berenjenas;56.18;80.14;1.43;14.31;0.09;0.14;2018-01-01;Pre-covid;Pre-covid
2018;01;Navarra;Zanahorias;215.14;179.76;0.84;52.22;0.36;0.3;2018-01-01;Pre-covid;Pre-covid
2018;01;Navarra;Calabacines;171.58;240.14;1.4;45.07;0.29;0.41;2018-01-01;Pre-covid;Pre-covid
2018;01;Navarra;Otr hortalizas/verd ;581.93;1235.99;2.12;80.74;0.98;2.09;2018-01-01;Pre-covid;Pre-covid
2018;01;Navarra;Brocoli;143.44;166.4;1.16;28.78;0.24;0.28;2018-01-01;Pre-covid;Pre-covid
2018;01;Navarra;Alcachofas;36.09;58.87;1.63;14.29;0.06;0.1;2018-01-01;Pre-covid;Pre-covid
2018;01;Navarra;Verd /hort  iv gama;230.95;673.94;2.92;46.99;0.39;1.14;2018-01-01;Pre-covid;Pre-covid
2018;01;Pais vasco;Patatas;4901.9;4185.78;0.85;77.11;2.37;2.02;2018-01-01;Pre-covid;Pre-covid
2018;01;Pais vasco;Patatas frescas;3756.63;2788.38;0.74;66.57;1.81;1.35;2018-01-01;Pre-covid;Pre-covid
2018;01;Pais vasco;Patatas congeladas;83.64;118.59;1.42;5.98;0.04;0.06;2018-01-01;Pre-covid;Pre-covid
2018;01;Pais vasco;Patatas procesadas;212.33;1278.81;6.02;38.43;0.1;0.62;2018-01-01;Pre-covid;Pre-covid
2018;01;Pais vasco;Hortalizas frescas;9414.44;17942.29;1.91;96.55;4.55;8.67;2018-01-01;Pre-covid;Pre-covid
2018;01;Pais vasco;Omates;1510.85;2896.29;1.92;67.79;0.73;1.4;2018-01-01;Pre-covid;Pre-covid
2018;01;Pais vasco;Cebollas;1180.52;1384.12;1.17;72.4;0.57;0.67;2018-01-01;Pre-covid;Pre-covid
2018;01;Pais vasco;Ajos;117.63;552.41;4.7;35.93;0.06;0.27;2018-01-01;Pre-covid;Pre-covid
2018;01;Pais vasco;Coles;323.79;358.03;1.11;26.17;0.16;0.17;2018-01-01;Pre-covid;Pre-covid
2018;01;Pais vasco;Pepinos;126.36;196.93;1.56;17.72;0.06;0.1;2018-01-01;Pre-covid;Pre-covid
2018;01;Pais vasco;Judias verdes;512.25;1236.63;2.41;37.63;0.25;0.6;2018-01-01;Pre-covid;Pre-covid
2018;01;Pais vasco;Pimientos;723.84;1374.05;1.9;60.26;0.35;0.66;2018-01-01;Pre-covid;Pre-covid
2018;01;Pais vasco;Champiñoneso setas;300.97;1239.35;4.12;46.61;0.15;0.6;2018-01-01;Pre-covid;Pre-covid
2018;01;Pais vasco;Lechuga/esc /endivia;701.46;1788.8;2.55;66.07;0.34;0.86;2018-01-01;Pre-covid;Pre-covid
2018;01;Pais vasco;Esparragos;45.91;145.02;3.16;5.18;0.02;0.07;2018-01-01;Pre-covid;Pre-covid
2018;01;Pais vasco;Verduras de hoja;222.21;533.12;2.4;26.25;0.11;0.26;2018-01-01;Pre-covid;Pre-covid
2018;01;Pais vasco;Berenjenas;108.99;214.56;1.97;17.18;0.05;0.1;2018-01-01;Pre-covid;Pre-covid
2018;01;Pais vasco;Zanahorias;740.57;668.47;0.9;62.89;0.36;0.32;2018-01-01;Pre-covid;Pre-covid
2018;01;Pais vasco;Calabacines;793.91;1117.43;1.41;49.31;0.38;0.54;2018-01-01;Pre-covid;Pre-covid
2018;01;Pais vasco;Otr hortalizas/verd ;2005.18;4237.08;2.11;79.06;0.97;2.05;2018-01-01;Pre-covid;Pre-covid
2018;01;Pais vasco;Brocoli;265.94;395.24;1.49;27.27;0.13;0.19;2018-01-01;Pre-covid;Pre-covid
2018;01;Pais vasco;Alcachofas;262.59;518.32;1.97;24.7;0.13;0.25;2018-01-01;Pre-covid;Pre-covid
2018;01;Pais vasco;Verd /hort  iv gama;918.65;2445.1;2.66;58.35;0.44;1.18;2018-01-01;Pre-covid;Pre-covid
2018;01;Valencia;Patatas;11865.23;9206.05;0.78;84.92;2.51;1.95;2018-01-01;Pre-covid;Pre-covid
2018;01;Valencia;Patatas frescas;8602.49;5886.8;0.68;73.56;1.82;1.24;2018-01-01;Pre-covid;Pre-covid
2018;01;Valencia;Patatas congeladas;439.96;581.47;1.32;13.78;0.09;0.12;2018-01-01;Pre-covid;Pre-covid
2018;01;Valencia;Patatas procesadas;564.56;2737.78;4.85;49.64;0.12;0.58;2018-01-01;Pre-covid;Pre-covid
2018;01;Valencia;Hortalizas frescas;25955.62;45578.41;1.76;98.35;5.48;9.63;2018-01-01;Pre-covid;Pre-covid
2018;01;Valencia;Omates;4805.86;7614.75;1.58;78.56;1.02;1.61;2018-01-01;Pre-covid;Pre-covid
2018;01;Valencia;Cebollas;3132.74;2855.99;0.91;67.53;0.66;0.6;2018-01-01;Pre-covid;Pre-covid
2018;01;Valencia;Ajos;242.29;1074.59;4.44;30.68;0.05;0.23;2018-01-01;Pre-covid;Pre-covid
2018;01;Valencia;Coles;442.64;513.89;1.16;20.59;0.09;0.11;2018-01-01;Pre-covid;Pre-covid
2018;01;Valencia;Pepinos;801.59;1206.31;1.5;33.29;0.17;0.25;2018-01-01;Pre-covid;Pre-covid
2018;01;Valencia;Judias verdes;720.67;2335.83;3.24;37.86;0.15;0.49;2018-01-01;Pre-covid;Pre-covid
2018;01;Valencia;Pimientos;1666.61;2949.09;1.77;60.45;0.35;0.62;2018-01-01;Pre-covid;Pre-covid
2018;01;Valencia;Champiñoneso setas;769.22;2775.61;3.61;47.79;0.16;0.59;2018-01-01;Pre-covid;Pre-covid
2018;01;Valencia;Lechuga/esc /endivia;1308.37;3876.45;2.96;63.84;0.28;0.82;2018-01-01;Pre-covid;Pre-covid
2018;01;Valencia;Esparragos;184.69;657.69;3.56;9.33;0.04;0.14;2018-01-01;Pre-covid;Pre-covid
2018;01;Valencia;Verduras de hoja;844.72;1940.77;2.3;36.15;0.18;0.41;2018-01-01;Pre-covid;Pre-covid
2018;01;Valencia;Berenjenas;711.04;1248.27;1.76;32.51;0.15;0.26;2018-01-01;Pre-covid;Pre-covid
2018;01;Valencia;Zanahorias;1519.13;1225.69;0.81;59.11;0.32;0.26;2018-01-01;Pre-covid;Pre-covid
2018;01;Valencia;Calabacines;1575.77;2231.38;1.42;59.75;0.33;0.47;2018-01-01;Pre-covid;Pre-covid
2018;01;Valencia;Otr hortalizas/verd ;7230.29;13072.09;1.81;86.63;1.53;2.76;2018-01-01;Pre-covid;Pre-covid
2018;01;Valencia;Brocoli;686.05;925.01;1.35;30.37;0.14;0.2;2018-01-01;Pre-covid;Pre-covid
2018;01;Valencia;Alcachofas;2275.94;3594.19;1.58;45.74;0.48;0.76;2018-01-01;Pre-covid;Pre-covid
2018;01;Valencia;Verd /hort  iv gama;2578.57;7474.21;2.9;72.59;0.54;1.58;2018-01-01;Pre-covid;Pre-covid
2018;01;Nacional;Frutas frescas;324553.06;471462.16;1.45;95.16;7.11;10.33;2018-01-01;Pre-covid;Pre-covid
2018;01;Nacional;Naranjas;96414.9;88258.06;0.92;60.45;2.11;1.93;2018-01-01;Pre-covid;Pre-covid
2018;01;Nacional;Mandarinas;46857.48;63487.81;1.35;62.46;1.03;1.39;2018-01-01;Pre-covid;Pre-covid
2018;01;Nacional;Limones;9845.93;15014.88;1.52;34.77;0.22;0.33;2018-01-01;Pre-covid;Pre-covid
2018;01;Nacional;Platanos;51819.21;74986.61;1.45;80.36;1.14;1.64;2018-01-01;Pre-covid;Pre-covid
2018;01;Nacional;Manzanas;39451.08;56157.49;1.42;65.3;0.86;1.23;2018-01-01;Pre-covid;Pre-covid
2018;01;Nacional;Peras;20499.44;29642.59;1.45;48.5;0.45;0.65;2018-01-01;Pre-covid;Pre-covid
2018;01;Nacional;Melocotones;86.1;190.03;2.21;0.34;0.0;0.0;2018-01-01;Pre-covid;Pre-covid
2018;01;Nacional;Nectarinas;651.02;1149.49;1.77;2.49;0.01;0.03;2018-01-01;Pre-covid;Pre-covid
2018;01;Nacional;Albaricoques;135.82;248.22;1.83;0.91;0.0;0.01;2018-01-01;Pre-covid;Pre-covid
2018;01;Nacional;Fresas/freson;8068.65;28425.57;3.52;32.92;0.18;0.62;2018-01-01;Pre-covid;Pre-covid
2018;01;Nacional;Melon;5710.89;8844.92;1.55;9.14;0.13;0.19;2018-01-01;Pre-covid;Pre-covid
2018;01;Nacional;Sandia;266.36;330.45;1.24;0.54;0.01;0.01;2018-01-01;Pre-covid;Pre-covid
2018;01;Nacional;Ciruelas;319.91;704.48;2.2;1.86;0.01;0.02;2018-01-01;Pre-covid;Pre-covid
2018;01;Nacional;Cerezas;209.76;1053.96;5.02;1.4;0.0;0.02;2018-01-01;Pre-covid;Pre-covid
2018;01;Nacional;Uvas;3934.44;11780.84;2.99;19.03;0.09;0.26;2018-01-01;Pre-covid;Pre-covid
2018;01;Nacional;Kiwi;11896.95;30964.88;2.6;36.68;0.26;0.68;2018-01-01;Pre-covid;Pre-covid
2018;01;Nacional;Aguacate;4378.92;14662.16;3.35;23.49;0.1;0.32;2018-01-01;Pre-covid;Pre-covid
2018;01;Nacional;Piña;8911.77;12318.0;1.38;21.83;0.2;0.27;2018-01-01;Pre-covid;Pre-covid
